Order ID,Order Date,Region,City,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Year,Month,Month_Name,Profit_Margin
11448,2023-10-23,South,Bangalore,Electronics,Headphones,5,67709,0,338545.0,81868.89,Credit Card,2023,10,October,0.24182572479286357
11449,2024-06-21,South,Coimbatore,Toys,RC Car,3,10708,5,30517.8,3486.02,Credit Card,2024,6,June,0.11422907286894862
11450,2025-03-17,West,Pune,Beauty,Foundation,3,69600,5,198360.0,38148.12,COD,2025,3,March,0.1923176043557169
11451,2025-09-27,North,Delhi,Toys,Puzzle,4,38431,20,122979.2,20581.59,UPI,2025,9,September,0.1673583012411855
11452,2024-03-29,North,Delhi,Clothing,Kids Wear,3,47134,20,113121.6,12564.93,Debit Card,2024,3,March,0.11107454279288836
11453,2023-12-07,East,Guwahati,Toys,Doll,1,51243,15,43556.55,6661.28,Net Banking,2023,12,December,0.1529340592861464
11454,2024-08-28,South,Chennai,Beauty,Lipstick,2,10564,10,19015.2,4365.82,Net Banking,2024,8,August,0.22959632294164667
11455,2024-11-09,North,Chandigarh,Toys,Action Figure,5,11067,0,55335.0,5950.22,Net Banking,2024,11,November,0.10753085750429205
11456,2025-05-08,North,Chandigarh,Sports,Tennis Racket,2,56125,15,95412.5,8222.59,Credit Card,2025,5,May,0.08617937901218393
11457,2024-08-22,East,Patna,Furniture,Cabinet,2,73299,10,131938.2,18463.12,Net Banking,2024,8,August,0.1399376374696638
11458,2023-10-12,West,Mumbai,Beauty,Lipstick,1,23413,20,18730.4,2265.41,Credit Card,2023,10,October,0.12094829795412804
11459,2024-03-22,North,Delhi,Home Decor,Cushion,5,23691,15,100686.75,16585.86,COD,2024,3,March,0.1647273350267041
11460,2024-09-29,North,Lucknow,Beauty,Foundation,3,45701,20,109682.4,23826.49,COD,2024,9,September,0.21723166159748514
11461,2025-05-25,North,Jaipur,Home Decor,Clock,2,31987,0,63974.0,13001.44,Net Banking,2025,5,May,0.20323006221277395
11462,2025-01-06,West,Mumbai,Books,Fiction,3,65969,20,158325.6,33279.17,Debit Card,2025,1,January,0.21019449792074052
11463,2024-11-30,South,Coimbatore,Books,Comics,1,13459,10,12113.1,2407.52,Credit Card,2024,11,November,0.19875341572347294
11464,2024-06-11,South,Chennai,Electronics,Camera,1,28915,10,26023.5,1621.5,UPI,2024,6,June,0.06230906680500317
11465,2025-06-09,South,Thiruvananthapuram,Groceries,Rice,1,56277,5,53463.15,12215.5,Credit Card,2025,6,June,0.22848447949662523
11466,2024-09-23,South,Coimbatore,Clothing,Women's Wear,1,48636,10,43772.4,5426.96,Net Banking,2024,9,September,0.12398132156335956
11467,2024-04-30,East,Bhubaneswar,Toys,Doll,4,46758,15,158977.2,39373.94,Credit Card,2024,4,April,0.24767035776199353
11468,2024-09-08,South,Chennai,Toys,Doll,2,67375,15,114537.5,10230.26,COD,2024,9,September,0.08931799628942487
11469,2024-04-11,South,Thiruvananthapuram,Sports,Football,4,73545,10,264762.0,36604.12,UPI,2024,4,April,0.13825292149175486
11470,2024-11-03,North,Amritsar,Books,Fiction,3,33816,15,86230.8,6887.12,COD,2024,11,November,0.07986844607727168
11471,2024-10-13,North,Lucknow,Groceries,Spices,5,627,0,3135.0,447.89,Credit Card,2024,10,October,0.1428676236044657
11472,2024-12-24,North,Jaipur,Furniture,Table,4,44313,20,141801.6,31103.35,Debit Card,2024,12,December,0.21934413998149524
11473,2024-10-27,North,Amritsar,Beauty,Foundation,4,34284,10,123422.4,14489.32,Credit Card,2024,10,October,0.11739619388376826
11474,2025-06-01,North,Delhi,Toys,Doll,4,47008,20,150425.6,29175.54,UPI,2025,6,June,0.1939532898655548
11475,2024-01-03,North,Delhi,Beauty,Shampoo,2,69366,10,124858.8,9130.74,UPI,2024,1,January,0.07312852598295033
11476,2023-11-08,East,Patna,Kitchen,Cookware Set,5,65778,5,312445.5,68446.84,Net Banking,2023,11,November,0.21906809347550213
11477,2024-07-28,East,Kolkata,Sports,Yoga Mat,3,1200,0,3600.0,499.42,UPI,2024,7,July,0.13872777777777778
11478,2024-02-01,North,Lucknow,Books,Fiction,2,31819,15,54092.3,12966.11,Credit Card,2024,2,February,0.23970343283609682
11479,2025-06-10,North,Delhi,Home Decor,Cushion,4,47922,0,191688.0,17387.5,COD,2025,6,June,0.09070729518801386
11480,2025-05-02,North,Chandigarh,Groceries,Spices,3,33133,10,89459.1,19424.54,Credit Card,2025,5,May,0.2171331927104118
11481,2025-03-07,East,Kolkata,Home Decor,Wall Art,1,67503,15,57377.55,3707.98,UPI,2025,3,March,0.06462423020850488
11482,2023-12-18,South,Thiruvananthapuram,Sports,Yoga Mat,4,28665,5,108927.0,6013.46,Debit Card,2023,12,December,0.05520633084542859
11483,2025-03-25,East,Patna,Kitchen,Microwave,4,57143,0,228572.0,29244.6,COD,2025,3,March,0.12794480513798714
11484,2023-10-16,North,Amritsar,Toys,Board Game,3,33778,20,81067.2,6241.77,UPI,2023,10,October,0.07699501154597668
11485,2025-03-01,North,Amritsar,Groceries,Oil,1,13630,0,13630.0,1198.07,COD,2025,3,March,0.08789948642699927
11486,2025-06-17,South,Bangalore,Kitchen,Juicer,3,47961,10,129494.7,13233.45,Debit Card,2025,6,June,0.10219298550442606
11487,2025-05-04,North,Lucknow,Clothing,Men's Wear,3,58707,20,140896.8,27019.18,COD,2025,5,May,0.1917657462767075
11488,2025-05-27,East,Bhubaneswar,Furniture,Chair,5,21305,10,95872.5,9530.97,Credit Card,2025,5,May,0.09941297035124774
11489,2024-01-02,South,Bangalore,Toys,Board Game,3,55777,5,158964.45,20036.06,Net Banking,2024,1,January,0.1260411368705393
11490,2025-01-29,South,Coimbatore,Electronics,Smartwatch,3,67587,20,162208.8,18563.73,UPI,2025,1,January,0.11444342107209966
11491,2023-12-23,North,Lucknow,Home Decor,Wall Art,2,31379,15,53344.3,11506.05,Net Banking,2023,12,December,0.21569408540368884
11492,2025-05-12,North,Chandigarh,Furniture,Sofa,2,70131,0,140262.0,18548.38,Credit Card,2025,5,May,0.13224094908100556
11493,2024-02-10,West,Surat,Toys,RC Car,5,63338,20,253352.0,41372.55,Credit Card,2024,2,February,0.1633006646878651
11494,2025-04-09,South,Chennai,Beauty,Face Cream,1,45240,10,40716.0,2991.43,UPI,2025,4,April,0.073470625798212
11495,2024-02-16,South,Coimbatore,Toys,Puzzle,1,25879,15,21997.15,2045.29,Debit Card,2024,2,February,0.09297977237960371
11496,2024-05-01,West,Surat,Kitchen,Refrigerator,3,24895,15,63482.25,10260.83,Net Banking,2024,5,May,0.1616330549090494
11497,2024-06-07,East,Patna,Home Decor,Cushion,3,56151,20,134762.4,14586.69,Credit Card,2024,6,June,0.10824005805773718
11498,2024-03-26,South,Chennai,Groceries,Wheat,2,72161,20,115457.6,27371.8,Debit Card,2024,3,March,0.23707231052784744
11499,2025-08-13,South,Chennai,Kitchen,Refrigerator,1,79632,10,71668.8,11329.11,Credit Card,2025,8,August,0.1580758991360257
11500,2024-03-06,South,Coimbatore,Home Decor,Clock,1,31128,15,26458.8,3222.21,UPI,2024,3,March,0.1217821669917003
11501,2025-08-27,West,Pune,Electronics,Smartwatch,1,13595,5,12915.25,1869.58,Debit Card,2025,8,August,0.14475755405431562
11502,2024-11-16,West,Ahmedabad,Books,Biography,1,6343,0,6343.0,870.73,UPI,2024,11,November,0.13727416049188082
11503,2023-11-04,East,Kolkata,Electronics,Laptop,2,68154,15,115861.8,28242.38,UPI,2023,11,November,0.24375920277433977
11504,2024-06-07,North,Delhi,Clothing,Women's Wear,1,74854,10,67368.6,4446.25,COD,2024,6,June,0.06599884812805966
11505,2024-11-06,South,Thiruvananthapuram,Clothing,Men's Wear,5,27661,20,110644.0,7472.78,UPI,2024,11,November,0.06753895376161383
11506,2024-03-02,South,Bangalore,Home Decor,Clock,3,19872,10,53654.4,12127.18,Net Banking,2024,3,March,0.2260239607562474
11507,2025-01-25,South,Hyderabad,Beauty,Perfume,2,69790,5,132601.0,14413.85,Debit Card,2025,1,January,0.10870091477439839
11508,2024-06-10,South,Chennai,Groceries,Sugar,5,7842,15,33328.5,7452.92,Net Banking,2024,6,June,0.22362002490361102
11509,2025-04-16,West,Ahmedabad,Sports,Tennis Racket,1,46483,10,41834.7,7938.5,Credit Card,2025,4,April,0.18975874094949888
11510,2025-07-26,West,Ahmedabad,Toys,Board Game,3,55155,10,148918.5,14928.45,Credit Card,2025,7,July,0.10024577201623708
11511,2024-01-29,East,Patna,Home Decor,Clock,1,43008,20,34406.4,1761.39,Credit Card,2024,1,January,0.051193673270089286
11512,2025-02-26,South,Coimbatore,Sports,Tennis Racket,4,56586,15,192392.4,41424.57,UPI,2025,2,February,0.21531292296369295
11513,2024-12-01,South,Chennai,Sports,Yoga Mat,2,21036,15,35761.2,4486.39,Debit Card,2024,12,December,0.12545412346341847
11514,2025-08-15,South,Thiruvananthapuram,Beauty,Lipstick,1,8435,0,8435.0,1710.32,Credit Card,2025,8,August,0.20276467101363366
11515,2024-12-15,South,Thiruvananthapuram,Furniture,Bed,1,59069,20,47255.2,10613.84,Debit Card,2024,12,December,0.22460681575784255
11516,2024-11-02,North,Chandigarh,Groceries,Spices,4,72844,10,262238.4,28564.38,Net Banking,2024,11,November,0.10892523749382241
11517,2024-01-18,South,Coimbatore,Books,Textbook,4,56495,20,180784.0,10461.66,Net Banking,2024,1,January,0.05786828480396495
11518,2024-09-18,North,Lucknow,Beauty,Foundation,2,58411,10,105139.8,7280.73,COD,2024,9,September,0.06924808683295954
11519,2025-01-31,East,Bhubaneswar,Toys,Puzzle,1,74254,15,63115.9,14966.43,Credit Card,2025,1,January,0.23712614412533134
11520,2024-08-17,South,Thiruvananthapuram,Groceries,Oil,2,27743,5,52711.7,8356.02,Debit Card,2024,8,August,0.15852306034523647
11521,2024-10-20,South,Hyderabad,Electronics,Smartwatch,1,78463,15,66693.55,13965.93,UPI,2024,10,October,0.20940450763229726
11522,2025-04-10,West,Surat,Clothing,Women's Wear,3,70431,15,179599.05,11601.92,Net Banking,2025,4,April,0.06459900539562988
11523,2024-02-01,South,Coimbatore,Groceries,Spices,1,48348,15,41095.8,6503.35,UPI,2024,2,February,0.1582485314801026
11524,2025-10-03,West,Mumbai,Beauty,Foundation,5,18837,15,80057.25,13932.28,Net Banking,2025,10,October,0.1740289605251242
11525,2024-07-31,West,Goa,Sports,Yoga Mat,3,11450,0,34350.0,2832.81,UPI,2024,7,July,0.08246899563318777
11526,2024-01-05,North,Delhi,Kitchen,Cookware Set,2,77558,20,124092.8,11165.53,Debit Card,2024,1,January,0.08997725895458883
11527,2025-07-01,West,Surat,Furniture,Cabinet,2,13108,20,20972.8,2193.88,Net Banking,2025,7,July,0.10460596582239855
11528,2025-08-27,West,Pune,Electronics,Mobile,3,57883,15,147601.65,12103.79,Net Banking,2025,8,August,0.08200308058886877
11529,2025-07-10,East,Guwahati,Clothing,Women's Wear,3,42725,10,115357.5,13828.58,Credit Card,2025,7,July,0.11987586416141126
11530,2024-04-14,West,Goa,Beauty,Perfume,3,55957,0,167871.0,10701.22,Credit Card,2024,4,April,0.0637466864437574
11531,2025-05-24,East,Guwahati,Sports,Tennis Racket,4,56766,15,193004.4,46227.53,Net Banking,2025,5,May,0.23951542037383602
11532,2025-05-29,North,Chandigarh,Clothing,Accessories,2,74359,10,133846.2,22113.85,Credit Card,2025,5,May,0.1652183625683807
11533,2025-09-02,South,Bangalore,Electronics,Mobile,2,16331,5,31028.9,5368.05,Credit Card,2025,9,September,0.17300162106939015
11534,2023-10-04,West,Surat,Furniture,Bed,5,44511,20,178044.0,41209.73,COD,2023,10,October,0.23145812271123994
11535,2023-10-08,North,Jaipur,Furniture,Chair,4,42955,5,163229.0,26318.32,UPI,2023,10,October,0.16123556475871323
11536,2024-03-17,West,Surat,Groceries,Wheat,5,58177,0,290885.0,63620.24,Debit Card,2024,3,March,0.21871268714440414
11537,2025-09-04,South,Thiruvananthapuram,Toys,Action Figure,4,54053,5,205401.4,21438.76,UPI,2025,9,September,0.10437494583775962
11538,2025-07-01,North,Delhi,Electronics,Headphones,5,29477,0,147385.0,21636.95,Net Banking,2025,7,July,0.14680564507921431
11539,2024-06-12,South,Bangalore,Electronics,Mobile,4,56039,5,212948.2,52225.34,COD,2024,6,June,0.2452490323937934
11540,2025-01-20,South,Hyderabad,Sports,Football,1,65150,5,61892.5,4292.81,Net Banking,2025,1,January,0.06935913075089874
11541,2024-07-17,West,Goa,Kitchen,Refrigerator,3,54345,0,163035.0,34456.66,Debit Card,2024,7,July,0.21134517128224004
11542,2025-05-16,South,Bangalore,Sports,Football,4,45467,5,172774.6,20563.95,Credit Card,2025,5,May,0.11902183538552542
11543,2024-04-14,North,Jaipur,Toys,Board Game,3,53536,20,128486.4,31527.42,Credit Card,2024,4,April,0.24537554169157202
11544,2025-03-08,North,Jaipur,Books,Textbook,3,56465,15,143985.75,21968.41,COD,2025,3,March,0.1525735011971671
11545,2025-09-13,North,Jaipur,Books,Biography,2,68644,10,123559.2,13468.47,Credit Card,2025,9,September,0.10900418584775556
11546,2025-05-31,South,Hyderabad,Furniture,Table,4,63192,20,202214.4,15630.52,Debit Card,2025,5,May,0.07729677016077985
11547,2025-08-16,West,Goa,Groceries,Rice,3,57535,0,172605.0,42852.79,Credit Card,2025,8,August,0.24827084962776283
11548,2025-06-13,East,Patna,Kitchen,Cookware Set,1,4957,15,4213.45,662.55,Net Banking,2025,6,June,0.15724643700530444
11549,2025-06-28,West,Mumbai,Electronics,Headphones,3,68401,10,184682.7,30435.71,Debit Card,2025,6,June,0.16480000563128
11550,2025-04-18,North,Delhi,Books,Comics,5,30383,0,151915.0,35359.41,Net Banking,2025,4,April,0.2327578580127045
11551,2024-07-17,East,Kolkata,Books,Textbook,1,75876,0,75876.0,8554.23,Debit Card,2024,7,July,0.11273960145500553
11552,2025-02-13,North,Delhi,Home Decor,Vase,4,78123,5,296867.4,35529.65,Credit Card,2025,2,February,0.11968188490888525
11553,2024-05-06,West,Goa,Clothing,Men's Wear,3,66674,15,170018.7,37822.81,Net Banking,2024,5,May,0.22246264675591565
11554,2024-03-19,North,Amritsar,Kitchen,Cookware Set,1,53914,10,48522.6,3280.08,Debit Card,2024,3,March,0.06759901571638782
11555,2024-02-05,South,Thiruvananthapuram,Toys,Board Game,5,42355,0,211775.0,41918.73,Debit Card,2024,2,February,0.19793993625309883
11556,2025-01-08,West,Ahmedabad,Books,Biography,2,14604,20,23366.4,3269.92,Credit Card,2025,1,January,0.13994111202410298
11557,2024-12-18,East,Bhubaneswar,Books,Comics,2,56144,15,95444.8,12913.43,Net Banking,2024,12,December,0.13529736559770675
11558,2024-03-26,North,Jaipur,Electronics,Mobile,4,69488,0,277952.0,62478.5,Net Banking,2024,3,March,0.2247816169698365
11559,2024-08-03,North,Jaipur,Groceries,Wheat,1,54783,15,46565.55,3984.69,Debit Card,2024,8,August,0.08557162967043232
11560,2023-11-15,North,Jaipur,Electronics,Headphones,4,31813,15,108164.2,26474.26,Net Banking,2023,11,November,0.2447599113200116
11561,2024-06-28,West,Pune,Home Decor,Lamp,3,22087,0,66261.0,14117.39,Debit Card,2024,6,June,0.2130573036929717
11562,2025-04-25,North,Lucknow,Sports,Football,5,42219,15,179430.75,14017.16,UPI,2025,4,April,0.07812016613651784
11563,2025-02-03,East,Guwahati,Home Decor,Lamp,1,67580,20,54064.0,4728.27,Net Banking,2025,2,February,0.08745690292986091
11564,2024-03-22,West,Surat,Beauty,Lipstick,2,36046,20,57673.6,9875.64,COD,2024,3,March,0.1712332852466293
11565,2024-12-24,South,Coimbatore,Sports,Tennis Racket,3,45233,10,122129.1,13140.77,Net Banking,2024,12,December,0.10759737032369844
11566,2024-03-31,North,Amritsar,Beauty,Foundation,5,8191,5,38907.25,9434.86,UPI,2024,3,March,0.24249619286893834
11567,2024-12-12,South,Thiruvananthapuram,Home Decor,Wall Art,2,51678,20,82684.8,10796.75,Debit Card,2024,12,December,0.1305772040326638
11568,2023-10-27,East,Guwahati,Furniture,Table,4,15799,10,56876.4,11137.0,COD,2023,10,October,0.19581056466302368
11569,2023-12-01,South,Coimbatore,Beauty,Perfume,3,42318,20,101563.2,23837.43,Debit Card,2023,12,December,0.23470538541518976
11570,2023-12-01,West,Ahmedabad,Sports,Cricket Bat,5,39187,20,156748.0,36611.86,Net Banking,2023,12,December,0.233571465026667
11571,2025-06-13,North,Delhi,Sports,Dumbbells,3,72783,10,196514.1,25235.58,UPI,2025,6,June,0.1284161289189936
11572,2024-05-05,North,Lucknow,Furniture,Table,1,62101,15,52785.85,7000.08,UPI,2024,5,May,0.13261281195623448
11573,2024-07-25,East,Ranchi,Toys,Action Figure,2,10088,15,17149.6,1071.1,COD,2024,7,July,0.062456267201567384
11574,2025-03-21,North,Lucknow,Sports,Football,4,79712,0,318848.0,36875.17,Debit Card,2025,3,March,0.11565125075270975
11575,2025-07-09,West,Goa,Home Decor,Lamp,5,46998,20,187992.0,39194.44,UPI,2025,7,July,0.2084899357419465
11576,2024-10-20,North,Jaipur,Sports,Yoga Mat,4,74530,5,283214.0,66074.46,Net Banking,2024,10,October,0.23330223788372045
11577,2025-08-18,South,Thiruvananthapuram,Home Decor,Cushion,2,3891,0,7782.0,1097.42,Credit Card,2025,8,August,0.14102030326394244
11578,2024-02-05,East,Guwahati,Home Decor,Vase,5,42882,0,214410.0,51786.03,COD,2024,2,February,0.24152805372883726
11579,2025-05-12,West,Goa,Books,Fiction,5,37420,0,187100.0,33417.76,UPI,2025,5,May,0.17860908605024053
11580,2025-03-24,North,Amritsar,Clothing,Accessories,3,41464,20,99513.6,18526.87,UPI,2025,3,March,0.1861742515595858
11581,2025-06-04,North,Delhi,Electronics,Headphones,2,7577,0,15154.0,2025.72,UPI,2025,6,June,0.13367559720205888
11582,2023-10-10,North,Amritsar,Groceries,Spices,4,24513,20,78441.6,11584.72,COD,2023,10,October,0.14768592175580303
11583,2024-07-31,West,Goa,Groceries,Oil,5,46871,0,234355.0,12869.71,Net Banking,2024,7,July,0.05491544878496298
11584,2024-03-02,East,Patna,Sports,Yoga Mat,2,44818,15,76190.6,7521.02,COD,2024,3,March,0.09871322709100598
11585,2024-12-28,South,Thiruvananthapuram,Groceries,Spices,3,22804,0,68412.0,12355.64,Debit Card,2024,12,December,0.18060632637548968
11586,2023-10-16,West,Ahmedabad,Groceries,Wheat,4,2456,10,8841.6,1589.25,Net Banking,2023,10,October,0.17974687839305103
11587,2025-08-07,North,Jaipur,Books,Comics,3,61404,10,165790.8,23145.79,UPI,2025,8,August,0.13960841011684608
11588,2024-08-11,South,Chennai,Books,Biography,2,6809,0,13618.0,1033.23,Debit Card,2024,8,August,0.07587237479806139
11589,2025-07-18,East,Kolkata,Books,Fiction,5,64990,0,324950.0,37182.7,Debit Card,2025,7,July,0.1144259116787198
11590,2025-09-15,South,Hyderabad,Sports,Football,1,51441,20,41152.8,6785.95,COD,2025,9,September,0.16489643475049084
11591,2024-09-23,North,Amritsar,Kitchen,Mixer Grinder,2,67850,20,108560.0,21692.52,UPI,2024,9,September,0.19982056005895357
11592,2024-10-19,North,Chandigarh,Home Decor,Lamp,4,53753,20,172009.6,18485.85,COD,2024,10,October,0.107469873774487
11593,2024-08-16,South,Hyderabad,Toys,Board Game,2,35273,10,63491.4,11506.5,Debit Card,2024,8,August,0.18122926884585944
11594,2025-08-24,East,Guwahati,Beauty,Foundation,1,77782,0,77782.0,7989.3,Net Banking,2025,8,August,0.10271399552595717
11595,2025-05-21,South,Chennai,Home Decor,Cushion,4,5300,20,16960.0,2057.37,COD,2025,5,May,0.1213071933962264
11596,2025-08-09,West,Surat,Home Decor,Lamp,3,61760,0,185280.0,10418.76,Debit Card,2025,8,August,0.056232512953367876
11597,2025-06-10,East,Bhubaneswar,Books,Biography,3,5715,20,13716.0,2129.1,Credit Card,2025,6,June,0.15522747156605424
11598,2024-12-19,South,Bangalore,Kitchen,Cookware Set,3,68753,5,195946.05,40263.16,COD,2024,12,December,0.20548084536534422
11599,2025-05-11,West,Surat,Electronics,Headphones,4,19750,15,67150.0,8067.9,Credit Card,2025,5,May,0.12014743112434847
11600,2024-04-11,East,Ranchi,Books,Biography,1,13191,15,11212.35,1889.64,COD,2024,4,April,0.16853202049525748
11601,2025-04-11,East,Bhubaneswar,Electronics,Mobile,4,33682,0,134728.0,11246.41,Net Banking,2025,4,April,0.0834749272608515
11602,2023-10-05,North,Delhi,Beauty,Foundation,4,56760,15,192984.0,23985.65,Credit Card,2023,10,October,0.12428828296646355
11603,2024-02-08,West,Mumbai,Groceries,Rice,1,38881,0,38881.0,4094.1,UPI,2024,2,February,0.10529821763843522
11604,2024-02-19,South,Chennai,Groceries,Sugar,1,60906,5,57860.7,9905.9,Debit Card,2024,2,February,0.17120256063269196
11605,2024-07-01,North,Delhi,Groceries,Rice,4,32310,15,109854.0,11445.83,UPI,2024,7,July,0.10419129025797877
11606,2024-02-22,East,Guwahati,Furniture,Sofa,5,39963,5,189824.25,20130.56,Debit Card,2024,2,February,0.10604841056925025
11607,2024-10-27,North,Jaipur,Furniture,Chair,4,12256,0,49024.0,4940.52,UPI,2024,10,October,0.10077757832898174
11608,2024-11-11,East,Guwahati,Groceries,Rice,2,63511,0,127022.0,30831.18,Net Banking,2024,11,November,0.24272315032041694
11609,2023-12-07,North,Lucknow,Furniture,Cabinet,1,76977,0,76977.0,9755.28,Debit Card,2023,12,December,0.12672980240851164
11610,2024-09-15,North,Delhi,Books,Comics,2,6351,0,12702.0,924.79,Net Banking,2024,9,September,0.07280664462289403
11611,2024-09-10,East,Ranchi,Sports,Cricket Bat,1,44695,15,37990.75,3808.67,Debit Card,2024,9,September,0.10025256147878102
11612,2025-08-27,West,Goa,Groceries,Spices,5,57377,15,243852.25,39829.88,COD,2025,8,August,0.16333611848978222
11613,2025-03-14,West,Mumbai,Sports,Cricket Bat,5,7268,15,30889.0,4148.52,Credit Card,2025,3,March,0.1343041212081971
11614,2024-06-23,East,Guwahati,Sports,Dumbbells,3,20458,5,58305.3,11037.95,Net Banking,2024,6,June,0.18931297840848088
11615,2025-09-12,North,Lucknow,Groceries,Wheat,3,42172,5,120190.2,19480.82,COD,2025,9,September,0.16208326469212964
11616,2025-08-07,East,Patna,Home Decor,Wall Art,3,20044,15,51112.2,10325.64,COD,2025,8,August,0.20201908741944194
11617,2025-01-30,South,Hyderabad,Clothing,Shoes,1,54250,0,54250.0,4678.75,UPI,2025,1,January,0.0862442396313364
